uid,svt,updated_millis,user_uid,baby_uid,type,start_millis,notes,group_uid,end_millis,pause_millis,duration,left_duration,right_duration,in_progress,side,pee,poo,hair_wash,temperature,volume,amount,amount_unit,reaction
eqldaFCLHSLJHJIARAKTODVQJF280216,1652893296977,1652893296548,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1652893006085,,,1652893296548,0,290463,0,0,0,,0,0,0,0.0,0.0,0.0,,
uunrgmyxvBSKIRGDKMODQY8666166872,1652894021301,1652894020829,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1652893831344,,,1652894020829,0,189485,0,0,0,,0,0,0,0.0,0.0,0.0,,
mQYWTNCX286060318325333688036564,1652897170187,1652897169764,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1652894260168,,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
smtIHH38633063551753501604786282,1652901931952,1652901931430,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1652897289038,,,1652901931430,0,4642392,0,0,0,,0,0,0,0.0,0.0,0.0,,
rnwjeojdngrkgsonlibYBC4514356546,1652901329304,1652901329103,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1652899370012,,,0,0,0,0,0,0,both,0,0,0,0.0,375.0,0.0,,
Q7662857851533166733702242171412,1652904183305,1652904182890,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1652903123540,,,1652904182890,0,1059350,0,0,0,,0,0,0,0.0,0.0,0.0,,
tbniyikqbmslfthijvuumhudlsbQSQ06,1652904586737,1652904586294,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1652904554776,,,0,0,0,0,0,0,,0,0,0,0.0,170.0,0.0,,
xtpwkucndfdLXMJNXHYUJAPPXBJ36482,1652905305581,1652905305146,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1652905303893,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
W3862272070385860365301217145863,1652910244660,1652910243699,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1652906867046,,,1652910243698,0,3376652,0,0,0,,0,0,0,0.0,0.0,0.0,,
tWJSV836604001754300803136574571,1652912135306,1652912134883,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1652912134151,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
tdcRFN44585873474412484331780061,1652915087651,1652915087233,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1652914183378,,,1652915087233,0,903855,0,0,0,,0,0,0,0.0,0.0,0.0,,
mnibmtqcQMUOYEQOHM26273553103402,1652916964779,1652916963962,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1652915091711,,,0,0,0,0,0,0,,0,0,0,0.0,185.0,0.0,,
jdeoqbprdemAI6538452326676074530,1652918995224,1652918994551,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1652918992928,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
CE072374200021287428044818076120,1652922036506,1652922036352,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bottle,1652922033543,,,0,0,0,0,0,0,,0,0,0,0.0,80.0,0.0,,
rcrxlnyihdssiqynlbaOYFDCT3212303,1652952555646,1652952554689,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1652926245160,,,1652952554688,0,26309528,0,0,0,,0,0,0,0.0,0.0,0.0,,
uvrprtfPWSLXFQFHD046184150875168,1652929372696,1652929372516,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1652926494811,,,0,0,0,0,0,0,both,0,0,0,0.0,400.0,0.0,,
klsmYEJYPBGBC2244408777287747831,1652956674772,1652956674000,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1652956672966,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
emrEKHW3568437745501713264630013,1652956693746,1652956693400,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1652956688478,,,0,0,0,0,0,0,,0,0,0,0.0,150.0,0.0,,
nqqjwvssfnyctVSANT14064352185246,1652969428939,1652969428605,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1652965320000,,,1652967000000,0,1680000,0,0,0,,0,0,0,0.0,0.0,0.0,,
rfgiJOA0374818030114814733757247,1652970725357,1652970724841,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1652969631530,,,1652970724840,0,1093310,0,0,0,,0,0,0,0.0,0.0,0.0,,
DXQOWBCIXTJPCIIGQXIHBHWSTIR22078,1652970377211,1652970377012,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1652957641059,,,0,0,0,0,0,0,both,0,0,0,0.0,390.0,0.0,,
cntlqnphdhcodvmbsbncjaFE01086636,1652971037403,1652971037090,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1652971036022,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
vqlnATTJJUJQMDUMFQQRWEQDMNPJY104,1652971054501,1652971054211,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1652971053172,,,0,0,0,0,0,0,,0,0,0,0.0,150.0,0.0,,
sjhwfogQBCKMJIHUKRUHUANXISRGMV85,1652977408565,1652977408241,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1652977407424,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
hqrauUEUVMGXCW164782235057742438,1652981855199,1652981854829,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1652978845817,,,1652981854829,0,3009012,0,0,0,,0,0,0,0.0,0.0,0.0,,
fpelcuhvokllntXIXKFQYWLFKOJLH615,1652982625967,1652982625672,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1652981912323,,,1652982625672,0,713349,0,0,0,,0,0,0,0.0,0.0,0.0,,
utvuamxrjtbkdqwxuhebdroRSJYBXLD3,1652982642797,1652982642637,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bottle,1652982641739,,,0,0,0,0,0,0,,0,0,0,0.0,150.0,0.0,,
hnntjcreaPOUEBFCXXROMGSC51056108,1652986256222,1652986255916,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bath,1652986253532,,,0,0,0,0,0,0,,0,0,1,0.0,0.0,0.0,,neutral
rgolSSKEEWQCEDAPVJVIBCOADTFQ3068,1652986258877,1652986258575,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1652986257527,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
lbacpSKITDMLGLN87341628220537182,1652989135505,1652989135408,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1652987044525,,,0,0,0,0,0,0,both,0,0,0,0.0,400.0,0.0,,
hpyuwmsLSTXHDT451201606425286223,1652989854853,1652989854765,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,sleeping,1652987700000,,,1652989854765,0,2154765,0,0,0,,0,0,0,0.0,0.0,0.0,,
ueqgtakleabdjocvstqRYVMCPF072120,1652992905934,1652992905374,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1652991927406,,,1652992905374,0,977968,0,0,0,,0,0,0,0.0,0.0,0.0,,
uoonkooikjIYERILXEJYATRJJ0868714,1652993336888,1652993336784,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bottle,1652993335715,,,0,0,0,0,0,0,,0,0,0,0.0,150.0,0.0,,
fpasjGSCPWDINEXQMQWDIUUVYDXL1687,1652995148256,1652995147968,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1652995147043,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
eEHGFSP3762700426303821275104232,1653002921181,1653002850401,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,crying,1653000300000,,,1653001200000,0,900000,0,0,0,,0,0,0,0.0,0.0,0.0,,
hyijkbbiqgoaniivuPSYISVWAOP84613,1653002921181,1653002833145,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,sleeping,1653001031445,,,1653002833145,0,1801700,0,0,0,,0,0,0,0.0,0.0,0.0,,
qfdklrxtjUXGYK557826667351045810,1653003581710,1653003581438,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1653002920051,,,1653003581438,0,661387,0,0,0,,0,0,0,0.0,0.0,0.0,,
xG802353760103518014881341315563,1653005980481,1653005980208,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1653003602660,,,0,0,0,0,0,0,,0,0,0,0.0,215.0,0.0,,
xdJ30401684683443216426266210628,1653006997522,1653006997236,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1653006996332,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
bavuxlPTWY7401057528502850556474,1653011763836,1653011763735,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,sleeping,1653008400000,,,1653011763735,0,3363735,0,0,0,,0,0,0,0.0,0.0,0.0,,
tyaaqwjrhoyHHSIHRG77551581562210,1653011773106,1653011772993,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bottle,1653011766280,,,0,0,0,0,0,0,,0,0,0,0.0,70.0,0.0,,
htxxuletwmbqxRC16508175411334370,1653039012975,1653039012743,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1653012491977,,,1653037200000,0,24708023,0,0,0,,0,0,0,0.0,0.0,0.0,,
renlOYBRKKKEKITJARCTRVH075231682,1653014769894,1653014769755,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1653013156133,,,0,0,0,0,0,0,both,0,0,0,0.0,345.0,0.0,,
ftnxsWJIKWTVAKYRVBVMNQHIWIKF4184,1653039806734,1653039806519,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1653037950166,,,0,0,0,0,0,0,both,0,0,0,0.0,345.0,0.0,,
xHHIX776263801431633248188302288,1653040095960,1653040095690,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1653040094898,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
kypdJUDSHLNKIXSOJXEK765568080506,1653040099810,1653040099545,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1653040096536,,,0,0,0,0,0,0,,0,0,0,0.0,150.0,0.0,,
JR233038866582017847560730755572,1653049682056,1653049681560,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1653042191571,,,1653049681560,0,7489989,0,0,0,,0,0,0,0.0,0.0,0.0,,
KQOKSY43336166375332323648700763,1653050858287,1653050857983,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1653049914363,,,1653050857983,0,943620,0,0,0,,0,0,0,0.0,0.0,0.0,,
luwnU250637841536588714143076264,1653051163814,1653051163556,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1653051162623,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
gpwUMDPIDFDSMXMQNNIILOIJ01085881,1653051259659,1653051259411,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1653051258565,,,0,0,0,0,0,0,,0,0,0,0.0,150.0,0.0,,
T8606756066074088737612362872030,1653054999957,1653054999697,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1653054998371,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
uyuhqbgjqjiwgtlumyCWAIJC23005001,1653059349532,1653059349411,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,sleeping,1653055643584,,,1653059349411,0,3705827,0,0,0,,0,0,0,0.0,0.0,0.0,,
QVTRVKQVETNAC5665570102777710616,1653062672249,1653062672154,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1653061520990,,,1653062672154,0,1151164,0,0,0,,0,0,0,0.0,0.0,0.0,,
rsayclxvmkqbhsexqmfIJNGU72816032,1653062775667,1653062775589,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bottle,1653062773450,,,0,0,0,0,0,0,,0,0,0,0.0,155.0,0.0,,
lkcocrfaxwnfccV71613772711357241,1653071846920,1653071846821,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,sleeping,1653064134678,,,1653071846821,0,7712143,0,0,0,,0,0,0,0.0,0.0,0.0,,
Q6243050837778580307820516181550,1653069354962,1653069354799,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1653068039276,,,0,0,0,0,0,0,both,0,0,0,0.0,350.0,0.0,,
duutdeDYVOP686241822603244415823,1653072310765,1653072310570,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1653072308848,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
ianrmgixbnnoeNTQK114141307108802,1653073215276,1653073214990,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1653072485645,,,1653073214990,0,729345,0,0,0,,0,0,0,0.0,0.0,0.0,,
xmqaqdqatfgeaYRLEJWSEF3522354525,1653083947318,1653083947074,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1653073339544,,,0,0,0,0,0,0,,0,0,0,0.0,150.0,0.0,,
xtnemnVYLHGOGPTUFUN1872076476102,1653076154312,1653076154070,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1653076150453,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
88808466002735712231687011623051,1653080004923,1653080004216,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1653076985833,,,1653080004216,0,3018383,0,0,0,,0,0,0,0.0,0.0,0.0,,
nyktsicxMRB545025575070184504161,1653080389820,1653080389512,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1653080388796,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
vppgamnnplkLNRBUBSWWBRINN5267571,1653082703069,1653082702788,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1653081588964,,,1653082702788,0,1113824,0,0,0,,0,0,0,0.0,0.0,0.0,,
LWSPT445052605545415173488004518,1653083941584,1653083941248,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1653083938121,,,0,0,0,0,0,0,,0,0,0,0.0,150.0,0.0,,
noayvdxelCGEVXL82820673016202786,1653086055786,1653086055523,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1653086054670,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
glgifiN3526755778774077307153536,1653091587904,1653091587624,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1653088419361,,,1653091587624,0,3168263,0,0,0,,0,0,0,0.0,0.0,0.0,,
fvxlqSANYNM607871143421833606341,1653091987802,1653091987524,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1653091986876,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
OP222358666003086720474660574168,1653092828894,1653092828397,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1653091989514,,,1653092460000,0,470486,0,0,0,,0,0,0,0.0,0.0,0.0,,
gahlcoqnlTCVMACLNSJUMEAPQSVOAQ32,1653094883590,1653094883282,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,crying,1653091560000,,,1653094883282,0,3323282,0,0,0,,0,0,0,0.0,0.0,0.0,,
dahpccuuajwmfyyjgooaTKVIEETBL366,1653093954427,1653093954313,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bottle,1653093946995,,,0,0,0,0,0,0,,0,0,0,0.0,140.0,0.0,,
oeLQUJKHVWQRRHMRGGXFV03750551500,1653097444101,1653097443841,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1653096900155,,,1653097443841,0,543686,0,0,0,,0,0,0,0.0,0.0,0.0,,
webquyqeaUJYIE748157322560314371,1653122294025,1653122293032,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1653099274634,,,1653122293032,0,23018398,0,0,0,,0,0,0,0.0,0.0,0.0,,
tSCK4561370886402710776800454070,1653100976873,1653100976721,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1653098400000,,,0,0,0,0,0,0,both,0,0,0,0.0,400.0,0.0,,
RYGEPAQYTQLYCFQVNSWR021466428788,1653126553763,1653126553068,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1653124415973,,,1653126553068,0,2137095,0,0,0,,0,0,0,0.0,0.0,0.0,,
unrncUXUGOHSX8840188318305703007,1653129210273,1653129210075,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1653127110665,,,0,0,0,0,0,0,both,0,0,0,0.0,395.0,0.0,,
OSQODRX1584281058834156174822673,1653130515891,1653130515003,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1653129823796,,,1653130515003,0,691207,0,0,0,,0,0,0,0.0,0.0,0.0,,
cgnsSKJCBOJXFVYDSTPXYFIJPIMC8184,1653130588767,1653130588536,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1653130587501,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
foaxajouryRNTWLOFWWKTBF301455126,1653130760303,1653130760170,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bottle,1653130757290,,,0,0,0,0,0,0,,0,0,0,0.0,160.0,0.0,,
SOPDAWRLM41026765026278468528751,1653137242971,1653137242394,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1653134400000,,,1653137242394,0,2842394,0,0,0,,0,0,0,0.0,0.0,0.0,,
04006514218215000305582868372110,1653137930257,1653137930040,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1653137929143,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
iykyuwkqsyyxoslAA460555470715337,1653141412142,1653141411869,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1653140587329,,,1653141411869,0,824540,0,0,0,,0,0,0,0.0,0.0,0.0,,
U7661022620654525846603683877350,1653141594799,1653141594577,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1653141593039,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
aikdqJI4420046310201487241160238,1653141667289,1653141667081,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1653141664770,,,0,0,0,0,0,0,,0,0,0,0.0,160.0,0.0,,
vkuqmjrwuhsxrqtaydmujqbOVLVG8434,1653148122670,1653148122448,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1653145866037,,,1653148122448,0,2256411,0,0,0,,0,0,0,0.0,0.0,0.0,,
